"ID","montant"
4922,631.81
4923,701.34
4924,753.46
4925,602.37
4926,689.13
4927,656.24
4928,723.24
4929,571.53
4930,676.7
4931,612.19
4932,630.22
4933,740.81
4934,719.98
4935,661.45
4936,567.48
4937,644.04
4938,667.04
4939,707.42
4940,544.21
4941,725.49
4942,706.03
4943,497.81
4944,657.52
4945,540.3
4946,576.21
4947,624.23
4948,634.61
4949,603.45
4950,700.96
4951,569.72
4952,726.37
4953,609.56
4954,664.08
4955,651.96
4956,626.33
4957,666.8
4958,689.71
4959,725
4960,649.5
4961,700.41
4962,611.95
4963,622.76
4964,624.1
4965,682
4966,627.31
4967,674.9
4968,710.23
4969,685.41
4970,719.14
4971,690.82
4972,678.75
4973,707.65
4974,564.53
4975,640.74
4976,615.41
4977,636.58
4978,691.41
4979,684.3
4980,630.45
4981,652.3
4982,658.45
4983,625.03
4984,700.72
4985,563.47
4986,607.51
4987,657.29
4988,554.79
4989,602.95
4990,753.4
4991,634.17
4992,632.51
4993,660.49
4994,709.51
4995,605.84
4996,704.45
4997,627.93
4998,658.07
4999,632.73
5000,761.78
5001,633.87
5002,724.38
5003,692.56
5004,689.7
5005,597.57
5006,659.25
5007,612.06
5008,594.47
5009,595.53
5010,609.09
5011,610.18
5012,646.67
5013,645.21
5014,576.08
5015,712.95
5016,626.5
5017,629.38
5018,761.02
5019,699.07
5020,626.78
5021,539.19
5022,703.73
5023,636.28
5024,673.37
5025,641.2
5026,701.2
5027,777.62
5028,685.61
5029,601.54
5030,582.99
5031,658.95
5032,640.56
5033,642.31
5034,614.11
5035,624.74
5036,639.12
5037,710.16
5038,640.18
5039,655.68
5040,747.54
5041,691.97
5042,610.09
5043,637.33
5044,618.31
5045,511.31
5046,707.69
5047,630.3
5048,630.58
5049,680.45
5050,725.42
5051,681.77
5052,504.68
5053,572.68
5054,605.65
5055,670.52
5056,583.99
5057,657.49
5058,615.08
5059,675.21
5060,594.1
5061,593.32
5062,647.65
5063,568.92
5064,703.64
5065,811.6
5066,619.33
5067,647.86
5068,618.5
5069,679.31
5070,654.41
5071,730.81
5072,739.65
5073,657.83
5074,692.51
5075,754.81
5076,686.1
5077,605.56
5078,567.74
5079,649.91
5080,670.88
5081,592.92
5082,602.38
5083,636.06
5084,622.49
5085,652.58
5086,604.1
5087,657.9
5088,695.45
5089,701.82
5090,595.75
5091,709.36
5092,530.59
5093,629.79
5094,636.01
5095,655.69
5096,736.21
5097,653.66
5098,590.84
5099,552.5
5100,641.83
5101,647.1
5102,574.63
5103,647.4
5104,636.95
5105,649.69
5106,730.62
5107,494.2
5108,554.22
5109,659.77
5110,686.35
5111,610.71
5112,650.06
5113,661.87
5114,644.52
5115,707.45
5116,724.28
5117,690.34
5118,615.21
5119,672.59
5120,577.21
5121,554.93
5122,638.18
5123,675.41
5124,745.95
5125,755.32
5126,646.77
5127,606.67
5128,653.81
5129,648.97
5130,675.9
5131,764.85
5132,665.01
5133,663.87
5134,715.01
5135,621.86
5136,649.65
5137,686.86
5138,622.29
5139,683.09
5140,645.49
5141,608.96
5142,729.31
5143,556.2
5144,674.91
5145,585.81
5146,693.99
5147,580.91
5148,648.03
5149,623.47
5150,731.19
5151,586.89
5152,677.51
5153,584.7
5154,534.49
5155,673.85
5156,592.62
5157,617.47
5158,568.99
5159,590.68
5160,670.82
5161,632.9
5162,698.22
5163,656.81
5164,666.55
5165,774.65
5166,664.04
5167,606.17
5168,673.32
5169,633.91
5170,662.71
5171,637.44
5172,622.06
5173,643.42
5174,642.49
5175,571.32
5176,563.65
5177,618
5178,649.97
5179,644.17
5180,594.87
5181,666.18
5182,610.34
5183,653.48
5184,585.79
5185,595.28
5186,604.83
5187,693.94
5188,586.97
5189,631.97
5190,625.84
5191,734.35
5192,728.2
5193,683.64
5194,667.54
5195,555.17
5196,743.6
5197,697.47
5198,770.21
5199,636.68
5200,602.37
5201,652.49
5202,621.57
5203,708.6
5204,598.09
5205,653.43
5206,618.69
5207,661.19
5208,654.92
5209,659.91
5210,602.32
5211,660.25
5212,623.99
5213,679.21
5214,561.83
5215,694.04
5216,677.57
5217,751.17
5218,660.79
5219,608.11
5220,521.85
5221,750.58
5222,584
5223,539.16
5224,621.35
5225,608.68
5226,601.7
5227,633.71
5228,630.41
5229,665.06
5230,693.07
5231,739.68
5232,565.85
5233,644.3
5234,722.99
5235,605.28
5236,586.29
5237,738.64
5238,689.44
5239,681.95
5240,543.69
5241,703.51
5242,678.11
5243,628.47
5244,607.89
5245,639.77
5246,681.38
5247,693.61
5248,674.83
5249,692.97
5250,635.09
5251,685.09
5252,607.12
5253,638.99
5254,634.82
5255,747.5
5256,604.76
5257,625.26
5258,653.65
5259,641.63
5260,665.05
5261,706.73
5262,698.34
5263,819.78
5264,576.43
5265,665.69
5266,636.22
5267,653.34
5268,615.46
5269,548.44
5270,599.6
5271,755.9
5272,613.78
5273,699.66
5274,708.93
5275,593.95
5276,712.67
5277,692.85
5278,605.59
5279,712.37
5280,728.16
5281,540.67
5282,660.22
5283,693
5284,707.25
5285,665.59
5286,677.19
5287,604.3
5288,597.31
5289,679.96
5290,697.06
5291,619.48
5292,624.94
5293,588.67
5294,635.49
5295,684.86
5296,640.59
5297,619.37
5298,666.5
5299,718.66
5300,549.17
5301,718.02
5302,598.26
5303,622.93
5304,601.31
5305,711.21
5306,658.79
5307,625.73
5308,625.02
5309,702.72
5310,679.7
5311,611.56
5312,609.56
5313,687.26
5314,603
5315,527.62
5316,690.18
5317,608.04
5318,657.63
5319,723.96
5320,594.74
5321,631.56
5322,648.49
5323,584.37
5324,578.4
5325,551.94
5326,679.15
5327,651.37
5328,639.15
5329,637.5
5330,583.38
5331,670.9
5332,609.73
5333,583.4
5334,731.36
5335,711.35
5336,618.37
5337,591.67
5338,492.37
5339,769.31
5340,690.5
5341,625.38
5342,747.91
5343,683.12
5344,657.84
5345,659.72
5346,596.77
5347,634.2
5348,602.84
5349,628.96
5350,661.16
5351,626.25
5352,701.32
5353,705.07
5354,661.7
5355,629.63
5356,699.07
5357,621.99
5358,728.54
5359,659.7
5360,704.64
5361,736.31
5362,760.18
5363,591.03
5364,735.38
5365,694.05
5366,611.04
5367,635.78
5368,792.2
5369,653.02
5370,599.09
5371,580.5
5372,579.03
5373,701.65
5374,584.22
5375,628.97
5376,606.79
5377,722.35
5378,594.92
5379,601.3
5380,639.76
5381,843.53
5382,649.55
5383,702.97
5384,624.63
5385,607.52
5386,682.76
5387,658.31
5388,499.01
5389,772.22
5390,575.7
5391,695.03
5392,730.04
5393,699.34
5394,700.77
5395,717.99
5396,578.7
5397,662.04
5398,655.81
5399,655.08
5400,550.43
5401,691.51
5402,562.41
5403,601.71
5404,606.47
5405,600.74
5406,713.64
5407,737
5408,723.3
5409,637
5410,627.29
5411,625.24
5412,758.21
5413,791.2
5414,618.99
5415,666.3
5416,621.11
5417,653.12
5418,552.14
5419,557.61
5420,622.27
5421,706.99
5422,653.74
5423,613.39
5424,607.76
5425,618.37
5426,635.25
5427,726.66
5428,687.13
5429,662.5
5430,754.3
5431,639.51
5432,745.34
5433,638.78
5434,619.33
5435,677.2
5436,595.64
5437,619.78
5438,684.05
5439,586.5
5440,614.47
5441,611.75
5442,685.19
5443,620.63
5444,792.02
5445,676.57
5446,646.92
5447,632.37
5448,549.11
5449,631.51
5450,626.29
5451,681.17
5452,534.6
5453,625.69
5454,697.47
5455,597.51
5456,592.5
5457,622.56
5458,610.15
5459,704.61
5460,613.71
5461,718.04
5462,609.67
5463,660.97
5464,685.32
5465,685.31
5466,635.8
5467,704.69
5468,666.44
5469,547.1
5470,733.54
5471,657.14
5472,700.65
5473,605.91
5474,671.43
5475,656.78
5476,655.15
5477,614.69
5478,690.27
5479,595.87
5480,729.87
5481,724.8
5482,569.28
5483,637.94
5484,684.38
5485,572.73
5486,683.38
5487,593.27
5488,682.81
5489,689.93
5490,625.78
5491,701.06
5492,591.03
5493,617.82
5494,734.5
5495,780.11
5496,749.04
5497,619.05
5498,636.87
5499,622.51
5500,731.96
5501,576.04
5502,761.31
5503,618.94
5504,714.24
5505,749.69
5506,682.36
5507,715.94
5508,582.56
5509,698.59
5510,747.75
5511,608.04
5512,620.41
5513,626.27
5514,533.13
5515,620.75
5516,546.93
5517,629.02
5518,655.81
5519,678.1
5520,678.58
5521,570.17
5522,746.92
5523,653.39
5524,654.69
5525,727.29
5526,711.84
5527,640.14
5528,634.41
5529,731.26
5530,592.32
5531,719.74
5532,537.85
5533,717.57
5534,704.64
5535,737.22
5536,648.96
5537,749.41
5538,712.76
5539,814.11
5540,679.67
5541,577.64
5542,604.42
5543,609.27
5544,676.14
5545,522.86
5546,633.9
5547,700.16
5548,575.23
5549,625.53
5550,544.3
5551,659.46
5552,699.26
5553,645.4
5554,638.06
5555,619.83
5556,596.29
5557,655.11
5558,665.92
5559,702.67
5560,626.42
5561,675.55
5562,579.14
5563,561.8
5564,660.31
5565,593.42
5566,675.11
5567,594.65
5568,620.61
5569,623.83
5570,548.73
5571,625.85
5572,563.32
5573,565.39
5574,693.38
5575,695.97
5576,534.64
5577,634.72
5578,759.5
5579,695.26
5580,667.69
5581,685.39
5582,604.25
5583,699.63
5584,678.17
5585,803.92
5586,659.39
5587,588.63
5588,703.25
5589,806.16
5590,763.64
5591,636.29
5592,585.48
5593,532.48
5594,674.31
5595,649.14
5596,613.16
5597,672.6
5598,711
5599,681.77
5600,713.09
5601,638.31
5602,663.63
5603,540.59
5604,618.88
5605,750.42
5606,756.27
5607,708.26
5608,590
5609,627.79
5610,661.84
5611,701.13
5612,580.2
5613,628.82
5614,620.83
5615,645.15
5616,641.71
5617,714.88
5618,616.89
5619,508.3
5620,690.39
5621,569.76
5622,752.68
5623,737.52
5624,738.58
5625,605.19
5626,674.11
5627,648.23
5628,638.66
5629,714.72
5630,545.96
5631,573.62
5632,673.12
5633,595.53
5634,622.85
5635,536.96
5636,671.3
5637,659.04
5638,675.57
5639,634.75
5640,607.63
5641,573.98
5642,625.28
5643,719.8
5644,522.26
5645,685.3
5646,619.12
5647,658.03
5648,696.49
5649,629.04
5650,537.6
5651,701.85
5652,717.43
5653,691.48
5654,641.96
5655,709.55
5656,572.48
5657,672.85
5658,652.5
5659,534.08
5660,643.72
5661,579.88
5662,598.04
5663,708.19
5664,611.5
5665,622.15
5666,605.15
5667,530.03
5668,655.5
5669,689.93
5670,658.48
5671,596.08
5672,668.25
5673,681.5
5674,630.21
5675,670.84
5676,723.04
5677,601.41
5678,714.69
5679,617.36
5680,679.78
5681,582.15
5682,618.3
5683,748.15
5684,609.79
5685,522.54
5686,678.51
5687,599.58
5688,554.93
5689,671.47
5690,513.46
5691,650.68
5692,630.9
5693,693.74
5694,637.96
5695,567.47
5696,728.34
5697,667.84
5698,704.35
5699,708.17
5700,662.17
5701,558.12
5702,616.61
5703,653.98
5704,684.66
5705,800.06
5706,664.24
5707,593.66
5708,674.83
5709,524.95
5710,538.87
5711,619.45
5712,543.82
5713,665.38
5714,608.5
5715,623.16
5716,582.35
5717,605.55
5718,647.06
5719,690.34
5720,532.8
5721,647.11
5722,724.73
5723,591.88
5724,747.1
5725,576.96
5726,606.56
5727,694.51
5728,797.17
5729,643.47
5730,666.14
5731,642.08
5732,653.61
5733,723.3
5734,632.07
5735,690.78
5736,706.51
5737,636.37
5738,710.39
5739,602.58
5740,641.76
5741,594.12
5742,612.97
5743,673.03
5744,667.77
5745,673.73
5746,620.64
5747,647.44
5748,565.54
5749,681.15
5750,683.36
5751,701.97
5752,625.65
5753,675.47
5754,564.19
5755,767.65
5756,595.37
5757,637.45
5758,642.78
5759,695.59
5760,613.23
5761,612.61
5762,620.77
5763,740.89
5764,700.06
5765,568.81
5766,629.46
5767,705.52
5768,644.44
5769,604.3
5770,637.8
5771,794
5772,600.58
5773,715.19
5774,662.36
5775,672.53
5776,675.14
5777,649.37
5778,742.92
5779,487.14
5780,611.41
5781,779.34
5782,720.55
5783,620.53
5784,579.96
5785,590.37
5786,658.97
5787,617.92
5788,678.04
5789,724.69
5790,688.79
5791,607.54
5792,709.77
5793,668.68
5794,695.86
5795,614.61
5796,637.41
5797,604.53
5798,721.75
5799,668.47
5800,594.66
5801,709.86
5802,696.43
5803,752.2
5804,747.73
5805,635.05
5806,741.61
5807,642
5808,815.14
5809,593.6
5810,658.04
5811,602.84
5812,571.61
5813,544.1
5814,685.17
5815,651.75
5816,619.55
5817,597.39
5818,644.74
5819,665.42
5820,797.3
5821,637.27
5822,662.83
5823,685.82
5824,680.95
5825,567.43
5826,722.17
5827,629.19
5828,714.49
5829,718.28
5830,604.49
5831,566.07
5832,667.97
5833,658.97
5834,648.92
5835,651.55
5836,635.17
5837,601.71
5838,657.45
5839,647.82
5840,718.89
5841,772.78
5842,691.7
5843,703.41
5844,689.96
5845,570.22
5846,591.82
5847,634.25
5848,616.93
5849,608.47
5850,665.61
5851,594.31
5852,637.74
5853,623.6
5854,613.9
5855,655.68
5856,701.92
5857,653.8
5858,692.76
5859,729.3
5860,685.64
5861,665.34
5862,770.95
5863,726.41
5864,570.43
5865,524.61
5866,647.29
5867,625.83
5868,658.83
5869,697.97
5870,649.69
5871,681.21
5872,692.77
5873,659.83
5874,743.29
5875,470.64
5876,692.47
5877,696.89
5878,741.06
5879,668.97
5880,615.99
5881,633.78
5882,748.13
5883,667.07
5884,626.1
5885,721.5
5886,656.39
5887,720.13
5888,636.11
5889,659.25
5890,642.12
5891,657.46
5892,585.31
5893,561.96
5894,674.45
5895,679.3
5896,662.42
5897,636.18
5898,726.49
5899,601.25
5900,714.22
5901,543.51
5902,627.18
5903,620.81
5904,609.05
5905,644.53
5906,658.32
5907,743.92
5908,686.05
5909,635.05
5910,612.83
5911,685.43
5912,676.97
5913,663.29
5914,666.02
5915,583.77
5916,575.77
5917,656.5
5918,600.03
5919,609.62
5920,568.39
5921,604.83
5922,599.04
5923,512.9
5924,646.35
5925,687.3
5926,648.19
5927,700.44
5928,621.22
5929,679.53
5930,629.24
5931,677.33
5932,676.95
5933,598
5934,701.52
5935,644.12
5936,596.58
5937,747.67
5938,766.31
5939,678.92
5940,559.59
5941,609.42
5942,664.33
5943,734.01
5944,676.72
5945,711.99
5946,660.32
5947,728.93
5948,633.43
5949,591.04
5950,667.01
5951,684.69
5952,625.69
5953,733.49
5954,645.78
5955,771.69
5956,634.68
5957,671.54
5958,667.63
5959,658.69
5960,685.77
5961,620.65
5962,623.77
5963,612.11
5964,687.14
5965,723.58
5966,651.5
5967,564.36
5968,620.44
5969,650.87
5970,692.39
5971,651.47
5972,604.25
5973,658.07
5974,530.71
5975,575.18
5976,670.48
5977,602.67
5978,641.45
5979,566.53
5980,693.5
5981,622.13
5982,655.64
5983,587.35
5984,674.34
5985,730.14
5986,668.41
5987,531.31
5988,637.89
5989,652.81
5990,613.63
5991,703.7
5992,578.59
5993,737.43
5994,703.74
5995,565.57
5996,685.75
5997,650.18
5998,625.14
5999,673.75
6000,530.48
6001,709.23
6002,628.07
6003,724.21
6004,661.99
6005,537.49
6006,594.59
6007,744.15
6008,719.03
6009,660.52
6010,717.67
6011,637.41
6012,660.73
6013,556.91
6014,584.49
6015,573.24
6016,630.76
6017,507.99
6018,598.01
6019,652.07
6020,640.04
6021,640.86
6022,690.03
6023,759.81
6024,625.21
6025,600.53
6026,670.74
6027,608.63
6028,619.84
6029,614.41
6030,622.72
6031,635.86
6032,631.55
6033,674.72
6034,635.26
6035,651.17
6036,731.61
6037,634.86
6038,625.01
6039,761.98
6040,616.15
6041,662.74
6042,624.55
6043,554.83
6044,569.65
6045,554.15
6046,645.22
6047,661.05
6048,608.79
6049,678.2
6050,547.19
6051,685.52
6052,655.9
6053,591.69
6054,725.79
6055,705.88
6056,649.86
6057,689.46
6058,624.59
6059,656.37
6060,681
6061,662.96
6062,660.84
6063,575.03
6064,692.43
6065,643.16
6066,635.29
6067,761.37
6068,707.89
6069,686.61
6070,592.48
6071,721.92
6072,631.96
6073,641.81
6074,688.72
6075,632.48
6076,706.72
6077,627.16
6078,685.8
6079,604.78
6080,742.53
6081,628.66
6082,599.62
6083,627.41
6084,685.21
6085,659.5
6086,689.94
6087,674.99
6088,687.78
6089,702.35
6090,721.65
6091,593.38
6092,672.47
6093,593.42
6094,625.61
6095,661.98
6096,686.7
6097,529.4
6098,640.83
6099,655.61
6100,662.5
6101,612.48
6102,540.24
6103,613.82
6104,644.89
6105,552.47
6106,710.67
6107,644.35
6108,620.37
6109,594.4
6110,610
6111,649.82
6112,657.45
6113,632.45
6114,649.96
6115,669.37
6116,619.32
6117,649.32
6118,584.3
6119,617.45
6120,656.57
6121,665.84
6122,701.92
6123,645.48
6124,553.25
6125,641.78
6126,642.57
6127,707.21
6128,717.64
6129,602
6130,735.3
6131,678.61
6132,624.32
6133,656.93
6134,761.47
6135,685.16
6136,595.26
6137,634.21
6138,575.05
6139,668.69
6140,704.5
6141,608.77
6142,546.48
6143,609.64
6144,589.38
6145,560.78
6146,613.84
6147,628.71
6148,689.61
6149,834.18
6150,572.24
6151,535.7
6152,680.67
6153,657.06
6154,716.57
6155,742.28
6156,674.52
6157,501.11
6158,690.1
6159,679.22
6160,649.74
6161,555.5
6162,731.79
6163,728.96
6164,752.9
6165,609.56
6166,719.03
6167,624.08
6168,637.7
6169,787.95
6170,657.93
6171,601.17
6172,662.63
6173,484.62
6174,666.27
6175,590.7
6176,716.43
6177,735.51
6178,650.47
6179,704.58
6180,639.5
6181,620.08
6182,530.66
6183,800
6184,689.59
6185,750.98
6186,656.23
6187,680.77
6188,723.78
6189,528.62
6190,620.35
6191,711.11
6192,703.64
6193,691.33
6194,603.88
6195,741.22
6196,709.6
6197,651.17
6198,753.75
6199,786
6200,661.67
6201,681.33
6202,662.9
6203,661.42
6204,648.58
6205,621.54
6206,638.16
6207,570.73
6208,667.18
6209,685.06
6210,603.81
6211,748.83
6212,551.57
6213,592.78
6214,633.77
6215,674.66
6216,664.42
6217,597.91
6218,584.38
6219,690.96
6220,706.92
6221,652.55
6222,670.67
6223,621
6224,670.26
6225,604.34
6226,578.34
6227,569.58
6228,615.09
6229,810.01
6230,671.84
6231,642.9
6232,555.44
6233,629.82
6234,738.49
6235,696.77
6236,596.81
6237,593.67
6238,648.75
6239,563.61
6240,700.13
6241,635.85
6242,535.77
6243,653.91
6244,674.2
6245,681.91
6246,636.46
6247,720.48
6248,697.08
6249,457.02
6250,628.88
6251,616.2
6252,673.58
6253,661.86
6254,621.74
6255,638.58
6256,635.94
6257,631.11
6258,666.53
6259,680.68
6260,761.57
6261,706.22
6262,676.77
6263,686.13
6264,671.68
6265,614.68
6266,661.79
6267,576.29
6268,650.37
6269,712.21
6270,721.03
6271,578.06
6272,733.05
6273,643.67
6274,539.13
6275,726.41
6276,658.42
6277,623.51
6278,783.23
6279,557.31
6280,732.45
6281,705.11
6282,593.36
6283,666.66
6284,656.84
6285,571.84
6286,757.85
6287,691.52
6288,566.6
6289,663.73
6290,682.87
6291,651.71
6292,673.01
6293,594.24
6294,650.95
6295,826.89
6296,737.52
6297,621.7
6298,558.2
6299,665.27
6300,741.47
6301,676.22
6302,674.57
6303,723.44
6304,781.19
6305,592.4
6306,618.76
6307,583.02
6308,650.55
6309,682.6
6310,666.16
6311,660.99
6312,727.42
6313,659.63
6314,652.01
6315,665.35
6316,655.19
6317,671.36
6318,726.36
6319,611.28
6320,562.73
6321,581.39
6322,672.98
6323,718.5
6324,693.84
6325,527.86
6326,644.18
6327,576.24
6328,645.81
6329,667.41
6330,733.41
6331,676.88
6332,685.6
6333,613.68
6334,696.23
6335,622.88
6336,602.92
6337,638.86
6338,588.7
6339,566.79
6340,594.04
6341,726.61
6342,619.43
6343,670.28
6344,638.18
6345,636.99
6346,664.21
6347,652.72
6348,679.96
6349,600.54
6350,601.41
6351,634.59
6352,754.24
6353,629.16
6354,613.63
6355,685.54
6356,767.67
6357,546.94
6358,545.38
6359,607.87
6360,502.59
6361,680.58
6362,665.08
6363,692.37
6364,690.33
6365,544.16
6366,665.35
6367,732.41
6368,704.1
6369,660.17
6370,791.66
6371,677.13
6372,676.47
6373,683.04
6374,762.7
6375,728.79
6376,657.23
6377,689.34
6378,781.8
6379,604.74
6380,637.44
6381,644.87
6382,745.25
6383,698.7
6384,651.55
6385,661
6386,584.37
6387,687.32
6388,840.05
6389,772.02
6390,625.71
6391,702.23
6392,717.64
6393,571.63
6394,710.51
6395,668.36
6396,620.67
6397,597.32
6398,760.33
6399,650.38
6400,725.43
6401,574.47
6402,482.92
6403,668.51
6404,687.35
6405,702.91
6406,733.24
6407,661.02
6408,670.89
6409,639.23
6410,638.43
6411,699.4
6412,650.88
6413,701.96
6414,617.43
6415,693.14
6416,719.02
6417,538.34
6418,604.63
6419,761.98
6420,552.63
6421,607.97
6422,719.72
6423,604.55
6424,580.42
6425,587.56
6426,620.78
6427,597.65
6428,696.37
6429,604.21
6430,601.13
6431,596.03
6432,620.82
6433,700.24
6434,688.91
6435,558.03
6436,533.84
6437,671.19
6438,692.53
6439,669.4
6440,636.74
6441,661.45
6442,674.65
6443,588.53
6444,758.69
6445,684.66
6446,646.29
6447,664.33
6448,696.6
6449,781.19
6450,630.42
6451,614.81
6452,724.71
6453,542.94
6454,698.59
6455,737.3
6456,625.77
6457,701.81
6458,650.93
6459,581.11
6460,669.83
6461,584.8
6462,696.46
6463,689.46
6464,703.68
6465,579.57
6466,661.44
6467,606.25
6468,710.1
6469,652.85
6470,603.92
6471,638.52
6472,643.77
6473,688.95
6474,652.94
6475,731.08
6476,612.27
6477,713.37
6478,683.89
6479,588.48
6480,593.09
6481,656.33
6482,387.58
6483,584.35
6484,648.9
6485,669.9
6486,665.85
6487,643.36
6488,655.91
6489,667.59
6490,771.21
6491,735.33
6492,615.17
6493,642.42
6494,644.19
6495,611.43
6496,634.32
6497,580.97
6498,675.61
6499,651.77
6500,656.15
6501,636.5
6502,582.72
6503,628.32
6504,656.74
6505,682.39
6506,633.84
6507,641.25
6508,576.54
6509,723.75
6510,717.53
6511,577.65
6512,738.5
6513,701.62
6514,766.05
6515,632.47
6516,622.98
6517,648.39
6518,600.05
6519,734.31
6520,585.22
6521,539.77
6522,683.76
6523,781.32
6524,696.95
6525,707.97
6526,661.68
6527,807.23
6528,670.04
6529,655.32
6530,696.78
6531,645.31
6532,600.83
6533,612.04
6534,581.01
6535,669.98
6536,692.16
6537,575.6
6538,652.81
6539,680.99
6540,622.73
6541,592.87
6542,719.05
6543,651.65
6544,572.95
6545,700.37
6546,608.76
6547,770.51
6548,651.11
6549,661.49
6550,736.34
6551,653.59
6552,639.05
6553,622.96
6554,651.43
6555,598.03
6556,667.91
6557,658.24
6558,586.67
6559,624.31
6560,532.12
6561,616.75
6562,644.07
6563,661.53
6564,618.29
6565,677.83
6566,698.61
6567,659.47
6568,649.24
6569,632.56
6570,652.11
6571,593.27
6572,664.68
6573,623.1
6574,680.05
6575,702.48
6576,726.53
6577,664.08
6578,612.5
6579,702.67
6580,743.65
6581,686.54
6582,629.52
6583,730.16
6584,763.45
6585,647.81
6586,755.19
6587,703.03
6588,688.69
6589,612.85
6590,689.89
6591,711.48
6592,642.52
6593,590.35
6594,715.75
6595,698.96
6596,548.28
6597,643.57
6598,643.8
6599,585.54
6600,671.97
6601,716.47
6602,719.5
6603,663.97
6604,661.55
6605,667.04
6606,680.41
6607,613.87
6608,556.85
6609,704.76
6610,613.43
6611,584.27
6612,678.93
6613,625.95
6614,656.99
6615,746.84
6616,623.7
6617,615.12
6618,714.47
6619,601.51
6620,634.78
6621,614.4
6622,683.75
6623,640.24
6624,624.76
6625,592.61
6626,669.26
6627,675.38
6628,534.13
6629,650.42
6630,622.67
6631,670.48
6632,614.87
6633,694.92
6634,642.03
6635,627.41
6636,595.05
6637,663.44
6638,614.75
6639,700.06
6640,633.31
6641,602.95
6642,614.27
6643,710.07
6644,588.8
6645,570.48
6646,620.52
6647,568.33
6648,666.94
6649,666.58
6650,663.77
6651,580.73
6652,591.06
6653,616.36
6654,564.64
6655,649.9
6656,627.25
6657,558.6
6658,708.16
6659,708.11
6660,685.02
6661,629.55
6662,611.88
6663,593.05
6664,734.7
6665,529.13
6666,592.87
6667,661.32
6668,588.67
6669,701.73
6670,598.58
6671,647.38
6672,624.91
6673,757.4
6674,711.31
6675,670.36
6676,633.61
6677,758.38
6678,731.98
6679,559.18
6680,642.42
6681,653.77
6682,569.37
6683,746.7
6684,561.26
6685,738.69
6686,527.85
6687,645.59
6688,712.32
6689,584.32
6690,703.61
6691,729.57
6692,652.52
6693,750.57
6694,634.5
6695,597.36
6696,725.88
6697,675.87
6698,710.76
6699,637.05
6700,701.98
6701,595.98
6702,576.17
6703,639.16
6704,569.6
6705,668.67
6706,657.08
6707,609.72
6708,596.97
6709,656.93
6710,608.06
6711,608.7
6712,664.35
6713,631.74
6714,533.87
6715,627.09
6716,647.41
6717,609.63
6718,644.16
6719,626.92
6720,622.67
6721,612.06
6722,635.61
6723,673.9
6724,708.68
6725,681.06
6726,643.92
6727,614.43
6728,665.59
6729,604.55
6730,610.03
6731,737.94
6732,652.58
6733,640.9
6734,602.91
6735,698.23
6736,679.44
6737,548.12
6738,579.97
6739,599.33
6740,638.75
6741,585.56
6742,707.96
6743,650.11
6744,691.19
6745,682.92
6746,765.69
6747,582.3
6748,722.64
6749,648.22
6750,585.92
6751,571.39
6752,653.71
6753,637.88
6754,759.43
6755,643.58
6756,649.86
6757,564.05
6758,688.97
6759,695.76
6760,636.42
6761,575.42
6762,615.66
6763,691.24
6764,588.08
6765,718.58
6766,595.86
6767,690.96
6768,792.57
6769,597.9
6770,662.44
6771,664.41
6772,642.37
6773,616.62
6774,735.9
6775,626.83
6776,646.33
6777,780.84
6778,698.45
6779,659.56
6780,716.68
6781,615.13
6782,648.37
6783,744.09
6784,596.76
6785,693.15
6786,560.78
6787,618.64
6788,619.46
6789,615.22
6790,675.09
6791,644.32
6792,609.11
6793,533.19
6794,686.88
6795,745.83
6796,764.59
6797,633.33
6798,598.44
6799,598
6800,674.42
6801,602.81
6802,606.47
6803,724.06
6804,721.88
6805,679.88
6806,839.62
6807,664.31
6808,581.74
6809,660.17
6810,729.36
6811,544.12
6812,623.04
6813,682.49
6814,645.28
6815,655.4
6816,735.31
6817,560.92
6818,623.41
6819,722.48
6820,650.24
6821,641.17
6822,787.09
6823,586.75
6824,700.52
6825,630.05
6826,720.21
6827,599.36
6828,618.15
6829,689.02
6830,664.26
6831,587.2
6832,793.67
6833,581.48
6834,623.99
6835,660.09
6836,574.74
6837,628.04
6838,718.14
6839,661.73
6840,613.6
6841,753.14
6842,567.76
6843,791.15
6844,597.37
6845,661.34
6846,606.22
6847,672.56
6848,671.81
6849,571.04
6850,734.39
6851,580.79
6852,609.38
6853,740.83
6854,666.3
6855,641.37
6856,671.43
6857,613.67
6858,607.5
6859,736.66
6860,649.15
6861,703.18
6862,674.63
6863,649.65
6864,664.24
6865,660.2
6866,715.2
6867,618.06
6868,677.93
6869,544.27
6870,679.15
6871,572.29
6872,674.98
6873,613.1
6874,660.54
6875,627.55
6876,679.21
6877,634.85
6878,582.69
6879,589.68
6880,610.7
6881,530.19
6882,603.95
6883,605.99
6884,611.32
6885,719.47
6886,663.02
6887,598.41
6888,616.53
6889,625.14
6890,562.34
6891,654.47
6892,674.74
6893,418.34
6894,670.38
6895,688.41
6896,694.93
6897,641.45
6898,632.27
6899,728.77
6900,676.09
6901,640.44
6902,539.99
6903,643.34
6904,633.96
6905,702.55
6906,642.52
6907,634.03
6908,562.91
6909,628.58
6910,664.75
6911,616.29
6912,626.82
6913,612.73
6914,582.03
6915,680.32
6916,619.38
6917,623.6
6918,541.46
6919,634.02
6920,633.58
6921,607.36
6922,619.42
6923,645.19
6924,623.05
6925,671.62
